iter	Passed	Remaining
166	1811	9037
167	1822	9027
168	1832	9008
169	1842	8995
170	1851	8977
171	1862	8964
172	1874	8960
173	1885	8949
174	1901	8964
175	1918	8982
176	1937	9010
177	1955	9031
178	1976	9065
179	1996	9097
180	2011	9101
181	2022	9089
182	2032	9074
183	2043	9060
184	2052	9040
185	2062	9025
186	2074	9019
187	2084	9001
188	2095	8991
189	2110	8997
190	2122	8990
191	2137	8997
192	2158	9023
193	2177	9046
194	2194	9059
195	2208	9059
196	2216	9033
197	2224	9010
198	2232	8985
199	2240	8962
200	2249	8942
201	2260	8930
202	2268	8905
203	2275	8879
204	2283	8856
205	2291	8831
206	2301	8818
207	2316	8821
208	2335	8837
209	2353	8854
210	2370	8863
211	2379	8843
212	2391	8836
213	2405	8835
214	2416	8821
215	2425	8804
216	2438	8798
217	2446	8774
218	2455	8757
219	2467	8749
220	2476	8727
221	2485	8710
222	2497	8700
223	2508	8689
224	2525	8699
225	2538	8693
226	2552	8691
227	2563	8679
228	2575	8672
229	2590	8671
230	2602	8664
231	2610	8642
232	2620	8625
233	2627	8602
234	2635	8580
235	2643	8558
236	2650	8534
237	2658	8511
238	2666	8491
239	2674	8468
240	2682	8447
241	2690	8426
242	2699	8410
243	2714	8409
244	2727	8405
245	2740	8400
246	2754	8398
247	2767	8390
248	2781	8388
249	2796	8388
250	2806	8373
251	2814	8352
252	2821	8330
253	2829	8310
254	2840	8298
255	2851	8287
256	2860	8270
257	2871	8258
258	2882	8247
259	2890	8226
260	2898	8206
261	2914	8208
262	2930	8212
263	2943	8207
264	2957	8202
265	2972	8203
266	2992	8216
267	3008	8216
268	3018	8201
269	3028	8188
270	3038	8173
271	3046	8154
272	3058	8145
273	3066	8125
274	3074	8105
275	3082	8084
276	3089	8064
277	3097	8044
278	3110	8037
279	3126	8040
280	3143	8042
281	3158	8040
282	3171	8036
283	3186	8033
284	3199	8026
285	3210	8013
286	3219	7999
287	3227	7978
288	3236	7963
289	3244	7943
290	3252	7924
291	3259	7903
292	3267	7883
293	3274	7864
294	3281	7843
295	3288	7822
296	3296	7802
297	3305	7787
298	3320	7784
299	3335	7782
300	3345	7769
301	3359	7764
302	3376	7766
303	3390	7762
304	3403	7756
305	3413	7742
306	3421	7723
307	3430	7708
308	3438	7688
309	3447	7674
310	3456	7658
311	3466	7645
312	3478	7633
313	3486	7616
314	3493	7597
315	3503	7583
316	3517	7578
317	3530	7572
318	3545	7567
319	3559	7564
320	3571	7555
321	3585	7548
322	3598	7543
323	3609	7530
324	3618	7515
325	3628	7501
326	3640	7492
327	3655	7488
328	3668	7481
329	3678	7467
330	3689	7456
331	3701	7448
332	3721	7454
333	3741	7461
334	3759	7462
335	3777	7465
336	3796	7469
337	3808	7459
338	3816	7442
339	3825	7425
340	3833	7407
341	3841	7390
342	3849	7374
343	3857	7356
344	3865	7339
345	3873	7321
346	3881	7303
347	3889	7286
348	3896	7268
349	3905	7252
350	3918	7245
351	3930	7235
352	3943	7228
353	3958	7224
354	3972	7217
355	3987	7212
356	4000	7205
357	4010	7191
358	4020	7178
359	4028	7162
360	4037	7147
361	4045	7129
362	4052	7112
363	4060	7094
364	4068	7077
365	4076	7061
366	4084	7044
367	4092	7027
368	4099	7010
369	4111	7000
370	4124	6993
371	4139	6988
372	4153	6982
373	4170	6981
374	4184	6973
375	4198	6967
376	4208	6955
377	4218	6940
378	4224	6922
379	4234	6909
380	4242	6892
381	4249	6874
382	4256	6856
383	4263	6839
384	4270	6821
385	4277	6804
386	4284	6786
387	4291	6769
388	4299	6752
389	4308	6738
390	4323	6734
391	4336	6726
392	4350	6720
393	4366	6716
394	4380	6708
395	4393	6701
396	4406	6692
397	4414	6677
398	4422	6661
399	4430	6645
400	4442	6636
401	4451	6622
402	4461	6609
403	4470	6595
404	4478	6579
405	4485	6562
406	4493	6546
407	4500	6529
408	4507	6513
409	4519	6503
410	4534	6498
411	4547	6489
412	4562	6484
413	4575	6476
414	4588	6468
415	4602	6460
416	4615	6452
417	4624	6438
418	4631	6422
419	4640	6407
420	4647	6391
421	4654	6374
422	4661	6358
423	4669	6342
424	4676	6327
425	4683	6310
426	4690	6294
427	4697	6278
428	4705	6263
429	4715	6250
430	4727	6241
431	4742	6235
432	4756	6228
433	4768	6218
434	4780	6209
435	4794	6202
436	4806	6192
437	4816	6180
438	4824	6164
439	4832	6149
440	4839	6134
441	4847	6119
442	4855	6105
443	4862	6089
444	4870	6074
445	4877	6058
446	4885	6043
447	4892	6028
448	4901	6014
449	4909	6000
450	4921	5991
451	4936	5985
452	4953	5980
453	4971	5978
454	4988	5975
455	5006	5972
456	5021	5967
457	5032	5956
458	5041	5941
459	5049	5927
460	5056	5912
461	5064	5897
462	5072	5882
463	5079	5867
464	5086	5851
465	5093	5836
466	5100	5821
467	5107	5806
468	5120	5796
469	5134	5790
470	5150	5784
471	5168	5781
472	5185	5777
473	5208	5779
474	5222	5772
475	5240	5769
476	5253	5760
477	5265	5749
478	5277	5740
479	5288	5729
480	5297	5716
481	5310	5706
482	5325	5700
483	5342	5695
484	5353	5684
485	5363	5672
486	5374	5661
487	5386	5650
488	5399	5642
489	5415	5636
490	5428	5627
491	5443	5620
492	5452	5607
493	5459	5592
494	5466	5577
495	5473	5562
496	5480	5546
497	5487	5531
498	5494	5517
499	5502	5502
500	5509	5487
501	5519	5475
502	5532	5466
503	5544	5456
504	5557	5447
505	5569	5437
506	5580	5426
507	5593	5416
508	5607	5408
509	5620	5400
510	5628	5386
511	5637	5373
512	5644	5358
513	5653	5345
514	5660	5330
515	5667	5316
516	5674	5301
517	5681	5286
518	5688	5272
519	5695	5257
520	5702	5243
521	5710	5228
522	5717	5214
523	5731	5206
524	5743	5196
525	5755	5186
526	5769	5177
527	5784	5171
528	5800	5164
529	5813	5155
530	5824	5144
531	5833	5131
532	5840	5117
533	5848	5103
534	5855	5089
535	5862	5075
536	5870	5061
537	5877	5047
538	5884	5033
539	5892	5019
540	5899	5005
541	5906	4991
542	5914	4977
543	5924	4966
544	5937	4956
545	5951	4948
546	5964	4939
547	5980	4932
548	5993	4923
549	6005	4913
550	6021	4906
551	6030	4894
552	6038	4880
553	6045	4867
554	6053	4853
555	6060	4839
556	6068	4826
557	6075	4812
558	6083	4799
559	6090	4785
560	6098	4772
561	6106	4758
562	6113	4745
563	6123	4733
564	6139	4726
565	6152	4717
566	6165	4708
567	6180	4700
568	6196	4693
569	6210	4685
570	6225	4677
571	6232	4663
572	6241	4651
573	6249	4637
574	6258	4625
575	6266	4612
576	6277	4601
577	6284	4588
578	6291	4574
579	6298	4560
580	6305	4547
581	6312	4533
582	6322	4522
583	6333	4511
584	6348	4503
585	6360	4493
586	6370	4482
587	6380	4470
588	6395	4462
589	6409	4454
590	6428	4448
591	6439	4437
592	6446	4424
593	6454	4411
594	6461	4398
595	6468	4384
596	6475	4371
597	6482	4358
598	6490	4344
599	6497	4331
600	6504	4318
601	6511	4305
602	6524	4295
603	6538	4286
604	6554	4279
605	6568	4270
606	6580	4260
607	6594	4251
608	6605	4240
609	6619	4231
610	6626	4218
611	6634	4206
612	6642	4193
613	6650	4180
614	6657	4167
615	6665	4154
616	6672	4141
617	6680	4129
618	6687	4116
619	6694	4103
620	6702	4090
621	6709	4077
622	6719	4066
623	6734	4057
624	6747	4048
625	6762	4040
626	6778	4032
627	6794	4024
628	6807	4014
629	6822	4006
630	6833	3995
631	6844	3985
632	6852	3973
633	6863	3962
634	6870	3949
635	6879	3937
636	6888	3925
637	6895	3912
638	6902	3899
639	6913	3888
640	6928	3880
641	6944	3872
642	6959	3864
643	6980	3858
644	6996	3850
645	7011	3842
646	7024	3832
647	7033	3820
648	7043	3809
649	7052	3797
650	7061	3785
651	7070	3773
652	7077	3760
653	7084	3747
654	7091	3735
655	7098	3722
656	7105	3709
657	7112	3696
658	7123	3686
659	7139	3678
660	7149	3666
661	7163	3657
662	7177	3648
663	7193	3639
664	7206	3630
665	7221	3621
666	7229	3609
667	7238	3597
668	7246	3585
669	7254	3573
670	7262	3560
671	7269	3548
672	7277	3535
673	7284	3523
674	7291	3510
675	7299	3498
676	7308	3486
677	7315	3474
678	7322	3461
679	7335	3452
680	7351	3443
681	7365	3434
682	7379	3425
683	7395	3416
684	7416	3410
685	7427	3399
686	7436	3388
687	7444	3376
688	7452	3363
689	7460	3351
690	7468	3339
691	7476	3327
692	7483	3315
693	7493	3303
694	7501	3292
695	7510	3280
696	7518	3268
697	7528	3257
698	7541	3247
699	7556	3238
700	7569	3228
701	7582	3218
702	7594	3208
703	7603	3197
704	7615	3186
705	7630	3177
706	7640	3166
707	7648	3154
708	7656	3142
709	7663	3130
710	7670	3117
711	7677	3105
712	7684	3093
713	7691	3080
714	7698	3068
715	7705	3056
716	7712	3044
717	7719	3031
718	7726	3019
719	7738	3009
720	7755	3000
721	7767	2990
722	7781	2981
723	7796	2972
724	7811	2962
725	7820	2951
726	7834	2941
727	7843	2930
728	7850	2918
729	7858	2906
730	7865	2894
731	7873	2882
732	7880	2870
733	7887	2858
734	7894	2846
735	7902	2834
736	7909	2822
737	7916	2810
738	7923	2798
739	7933	2787
740	7946	2777
741	7958	2767
742	7971	2757
743	7987	2748
744	8000	2738
745	8011	2727
746	8024	2717
747	8038	2708
748	8045	2696
749	8053	2684
750	8060	2672
751	8069	2661
752	8076	2649
753	8083	2637
754	8090	2625
755	8097	2613
756	8104	2601
757	8111	2589
758	8118	2577
759	8125	2565
760	8132	2554
761	8142	2543
762	8156	2533
763	8170	2523
764	8186	2514
765	8198	2504
766	8210	2494
767	8223	2484
768	8235	2473
769	8248	2463
770	8255	2452
771	8264	2440
772	8271	2428
773	8278	2417
774	8286	2405
775	8293	2393
776	8300	2382
777	8307	2370
778	8314	2358
779	8321	2347
780	8329	2335
781	8336	2324
782	8348	2313
783	8364	2304
784	8378	2294
785	8393	2285
786	8405	2274
787	8420	2265
788	8437	2256
789	8448	2245
790	8455	2234
791	8463	2222
792	8470	2211
793	8479	2199
794	8486	2188
795	8493	2176
796	8500	2165
797	8507	2153
798	8517	2142
799	8527	2131
800	8534	2120
801	8541	2108
802	8548	2097
803	8559	2086
804	8573	2076
805	8585	2066
806	8599	2056
807	8613	2046
808	8628	2037
809	8642	2027
810	8657	2017
811	8664	2006
812	8673	1995
813	8680	1983
814	8689	1972
815	8696	1960
816	8703	1949
817	8710	1938
818	8718	1926
819	8725	1915
820	8732	1903
821	8739	1892
822	8746	1881
823	8757	1870
824	8772	1860
825	8784	1850
826	8797	1840
827	8811	1830
828	8828	1821
829	8841	1810
830	8854	1800
831	8863	1789
832	8871	1778
833	8878	1767
834	8886	1756
835	8894	1744
836	8903	1733
837	8911	1722
838	8920	1711
839	8930	1701
840	8939	1690
841	8947	1679
842	8955	1667
843	8964	1657
844	8980	1647
845	8993	1637
846	9004	1626
847	9019	1616
848	9033	1606
849	9047	1596
850	9063	1586
851	9070	1575
852	9077	1564
853	9085	1553
854	9091	1541
855	9099	1530
856	9107	1519
857	9114	1508
858	9121	1497
859	9128	1486
860	9135	1474
861	9142	1463
862	9149	1452
863	9156	1441
864	9163	1430
865	9173	1419
866	9185	1409
867	9200	1399
868	9216	1389
869	9231	1379
870	9247	1369
871	9263	1359
872	9272	1348
873	9280	1337
874	9287	1326
875	9295	1315
876	9302	1304
877	9309	1293
878	9317	1282
879	9324	1271
880	9331	1260
881	9339	1249
882	9350	1238
883	9358	1228
884	9365	1216
885	9376	1206
886	9390	1196
887	9405	1186
888	9421	1176
889	9435	1166
890	9447	1155
891	9460	1145
892	9473	1135
893	9485	1124
894	9495	1113
895	9506	1103
896	9513	1092
897	9520	1081
898	9528	1070
899	9538	1059
900	9545	1048
901	9552	1037
902	9559	1026
903	9568	1016
904	9580	1005
905	9592	995
906	9606	985
907	9620	974
908	9630	964
909	9642	953
910	9656	943
911	9669	933
912	9677	922
913	9686	911
914	9694	900
915	9702	889
916	9709	878
917	9716	867
918	9723	857
919	9731	846
920	9737	835
921	9744	824
922	9752	813
923	9759	802
924	9766	791
925	9775	781
926	9786	770
927	9801	760
928	9813	750
929	9825	739
930	9841	729
931	9855	719
932	9868	708
933	9879	698
934	9886	687
935	9893	676
936	9901	665
937	9908	654
938	9915	644
939	9923	633
940	9929	622
941	9936	611
942	9943	601
943	9950	590
944	9957	579
945	9964	568
946	9971	558
947	9980	547
948	9994	537
949	10012	526
950	10023	516
951	10038	506
952	10050	495
953	10064	485
954	10075	474
955	10083	464
956	10093	453
957	10100	442
958	10108	432
959	10115	421
960	10122	410
961	10130	400
962	10137	389
963	10144	378
964	10151	368
965	10158	357
966	10165	346
967	10173	336
968	10181	325
969	10194	315
970	10209	304
971	10219	294
972	10233	283
973	10246	273
974	10259	263
975	10273	252
976	10284	242
977	10292	231
978	10299	220
979	10307	210
980	10314	199
981	10323	189
982	10330	178
983	10337	168
984	10344	157
985	10351	146
986	10358	136
987	10365	125
988	10372	115
989	10380	104
990	10391	94
991	10404	83
992	10416	73
993	10427	62
994	10437	52
995	10448	41
996	10459	31
997	10472	20
998	10485	10
999	10494	0
