iter	Logloss
410	0.5578890345
411	0.5577996455
412	0.5577328182
413	0.557670432
414	0.5575927559
415	0.5575440827
416	0.557472636
417	0.5573982865
418	0.5573227632
419	0.5572612352
420	0.5571810673
421	0.5570842373
422	0.5569813512
423	0.5569471055
424	0.5568748704
425	0.5568360538
426	0.5568339247
427	0.5568150123
428	0.5567301199
429	0.5566632048
430	0.5566156049
431	0.5565686693
432	0.5564977129
433	0.5564336117
434	0.5563954272
435	0.5563210757
436	0.5562435078
437	0.5561880161
438	0.5561070965
439	0.5560959152
440	0.5560394262
441	0.5559821021
442	0.5558835256
443	0.5558188657
444	0.5557429036
445	0.5557236978
446	0.5556235642
447	0.5556117273
448	0.5555328968
449	0.5554684581
450	0.5554434198
451	0.5554035917
452	0.5553443285
453	0.5552372805
454	0.5551335015
455	0.5550621967
456	0.5550226022
457	0.5549502423
458	0.5548621588
459	0.5547931069
460	0.5547851087
461	0.55473252
462	0.5546588556
463	0.5545925579
464	0.5545467462
465	0.5544497472
466	0.5543963648
467	0.5543897249
468	0.5543146791
469	0.5542558912
470	0.554185603
471	0.5541221191
472	0.55405339
473	0.5540056862
474	0.5539472058
475	0.5538874701
476	0.553815875
477	0.5537490729
478	0.5536784129
479	0.5536236722
480	0.5535973736
481	0.5535437211
482	0.5534683678
483	0.55340287
484	0.5533249521
485	0.5532668901
486	0.5531905482
487	0.5531010661
488	0.5530286222
489	0.5529625668
490	0.5528916366
491	0.5528122768
492	0.5527457329
493	0.5527397989
494	0.5526695393
495	0.552582411
496	0.5525315837
497	0.5524700313
498	0.5523915806
499	0.5523307632
500	0.5522824184
501	0.5521870293
502	0.5521310036
503	0.5520425998
504	0.5519828267
505	0.5519093648
506	0.5518663215
507	0.5518062545
508	0.5518011332
509	0.5517185116
510	0.5516762495
511	0.5515860981
512	0.5515193248
513	0.5514262573
514	0.5513630855
515	0.551318184
516	0.5512611753
517	0.5512039961
518	0.5511418065
519	0.5510876961
520	0.5510336453
521	0.5509880802
522	0.5509215134
523	0.5508552244
524	0.5507612188
525	0.5506679189
526	0.5506059274
527	0.5505373564
528	0.5504808338
529	0.5504432189
530	0.550395062
531	0.5503437491
532	0.5502872162
533	0.5502433674
534	0.5501875756
535	0.5501165217
536	0.5500429335
537	0.5499832498
538	0.5499440547
539	0.5498455853
540	0.5497664079
541	0.5497063493
542	0.5496224635
543	0.5495622406
544	0.5495146124
545	0.549463162
546	0.5494151856
547	0.5493494314
548	0.5492837782
549	0.5492243473
550	0.5491388269
551	0.5490413634
552	0.5489050486
553	0.5488585881
554	0.5487763055
555	0.5487009249
556	0.5486120026
557	0.5485473375
558	0.5484584189
559	0.5483804834
560	0.5482829685
561	0.5481943107
562	0.5481651966
563	0.5481334116
564	0.5480851388
565	0.548003706
566	0.5479206496
567	0.547889062
568	0.5478553991
569	0.547810784
570	0.5477608971
571	0.5477332546
572	0.5476808891
573	0.5475902065
574	0.5475389833
575	0.5474539456
576	0.5473860011
577	0.5473118824
578	0.5472901333
579	0.5472518544
580	0.5471937994
581	0.5471397662
582	0.5470848458
583	0.5470455722
584	0.5469723312
585	0.5469088874
586	0.5468421242
587	0.546774945
588	0.5466937686
589	0.5466385187
590	0.5465929654
591	0.5465374847
592	0.5464740983
593	0.5464105246
594	0.5463492069
595	0.546286152
596	0.5462487396
597	0.5462126686
598	0.5461458779
599	0.5460714451
600	0.5459810044
601	0.5459085079
602	0.5458460196
603	0.5457562355
604	0.5456578335
605	0.5455737737
606	0.5454796507
607	0.5454444681
608	0.5453711343
609	0.5453048343
610	0.5452373087
611	0.5451976925
612	0.5451401715
613	0.5450621952
614	0.5449874687
615	0.5449387913
616	0.5449029718
617	0.5448397051
618	0.5447788036
619	0.5447076403
620	0.5446317969
621	0.5445369479
622	0.5444845164
623	0.5444004136
624	0.5443419626
625	0.544286481
626	0.5442289681
627	0.5441887161
628	0.5441246893
629	0.5440847141
630	0.5440134439
631	0.5439634235
632	0.5439389806
633	0.5438657066
634	0.5438600142
635	0.5437958246
636	0.5437178039
637	0.5436544527
638	0.5436406201
639	0.5435848268
640	0.5435519892
641	0.5434966117
642	0.543481241
643	0.5434199263
644	0.5433979618
645	0.5433334566
646	0.5432594886
647	0.5431758773
648	0.5431167964
649	0.5430603123
650	0.5430130641
651	0.5429450263
652	0.542881755
653	0.5428219321
654	0.5427407819
655	0.5427083874
656	0.5426509696
657	0.5426171878
658	0.5425409798
659	0.5425089803
660	0.5424774954
661	0.5424529493
662	0.5424113786
663	0.5423783375
664	0.5423198325
665	0.5422876712
666	0.5422409346
667	0.5421478177
668	0.542117097
669	0.542070401
670	0.5420181295
671	0.5419577006
672	0.541903659
673	0.5418361792
674	0.5418285046
675	0.5417725727
676	0.5417352369
677	0.5416944462
678	0.5416387274
679	0.541611067
680	0.5415855336
681	0.5415278199
682	0.5414843623
683	0.5414082203
684	0.5414042927
685	0.5413509996
686	0.5412785554
687	0.5412010035
688	0.5411529373
689	0.5410838771
690	0.5410083288
691	0.540948063
692	0.5409078766
693	0.5408578897
694	0.5408529369
695	0.5407979296
696	0.540787726
697	0.5407333881
698	0.5406785629
699	0.5406276393
700	0.5405707135
701	0.5405253413
702	0.5404422316
703	0.5403645888
704	0.5403181615
705	0.5402865256
706	0.5401982838
707	0.540119286
708	0.540061833
709	0.5400064045
710	0.5399711891
711	0.5399147113
712	0.5398476018
713	0.5398035979
714	0.5397271734
715	0.5396748946
716	0.5396352224
717	0.5395839944
718	0.5395450676
719	0.5394689899
720	0.5394341677
721	0.5393923882
722	0.5393499264
723	0.539296688
724	0.5392700379
725	0.5391965367
726	0.5391184259
727	0.5390414077
728	0.5389807722
729	0.5389229748
730	0.5388564239
731	0.5387713318
732	0.5387245938
733	0.5386754757
734	0.5386291003
735	0.5385701193
736	0.5385295963
737	0.5385265942
738	0.5384740194
739	0.5384040407
740	0.5383607027
741	0.5383218201
742	0.5382510202
743	0.5381800249
744	0.5381652239
745	0.5380916052
746	0.5380072181
747	0.5379373227
748	0.5378700827
749	0.5377997596
750	0.537731851
751	0.5376659105
752	0.5376147777
753	0.5375767095
754	0.537480765
755	0.5374173266
756	0.5373456835
757	0.5373130279
758	0.537258439
759	0.5372131509
760	0.5371871651
761	0.5371429044
762	0.5370982473
763	0.5370537595
764	0.5369831159
765	0.5369293999
766	0.5369066014
767	0.5368395129
768	0.5367622575
769	0.5366886718
770	0.5366509359
771	0.5366266472
772	0.5365866475
773	0.5365077163
774	0.5364517006
775	0.5364141353
776	0.536364784
777	0.5363251378
778	0.5362819439
779	0.5362203153
780	0.5361516795
781	0.5360993923
782	0.5360414487
783	0.5359764666
784	0.5359126936
785	0.5358769835
786	0.5358365941
787	0.5357829861
788	0.5357547981
789	0.5357285713
790	0.5356580444
791	0.5355876221
792	0.5355532099
793	0.5355430538
794	0.5355180604
795	0.5354554368
796	0.5354075356
797	0.5353537335
798	0.5352965913
799	0.5352705017
800	0.5352040627
801	0.5351677451
802	0.5351030659
803	0.5350607211
804	0.5350299487
805	0.5349907881
806	0.5349104875
807	0.5348647217
808	0.5348486444
809	0.5347765928
810	0.5347266396
811	0.5346678428
812	0.5345991106
813	0.5345403404
814	0.5344588254
815	0.5343993587
816	0.5343636482
817	0.5343191406
818	0.5342685036
819	0.5341976718
820	0.534137565
821	0.5340949237
822	0.5340408422
823	0.5339948439
824	0.5339527845
825	0.5338843574
826	0.5338399056
827	0.5338113321
828	0.5337616745
829	0.5337486642
830	0.5336870946
831	0.5336430127
832	0.5336023281
833	0.5335827384
834	0.5335477662
835	0.5335026308
836	0.5334533156
837	0.533416515
838	0.5333574255
839	0.5333224851
840	0.5332640952
841	0.5332270071
842	0.5331833219
843	0.5331177164
844	0.5330456073
845	0.5330044634
846	0.5329571751
847	0.5328972582
848	0.5328595248
849	0.5328140882
850	0.5327258874
851	0.532681075
852	0.5326403316
853	0.5325723888
854	0.532570084
855	0.5325371472
856	0.5325091279
857	0.5324745429
858	0.5324459868
859	0.5323718307
860	0.5323338956
861	0.5323071442
862	0.5322536598
863	0.5322105491
864	0.5321545825
865	0.5321061071
866	0.5320648205
867	0.5320092498
868	0.5319706206
869	0.5319288694
870	0.5318712236
871	0.5317937656
872	0.5317312559
873	0.5316551621
874	0.5316033497
875	0.5315277922
876	0.5314779864
877	0.5314037299
878	0.5313540516
879	0.5313267148
880	0.5312725229
881	0.5311888793
882	0.5311180993
883	0.5310625936
884	0.5310079401
885	0.5309567481
886	0.530892658
887	0.5308244434
888	0.5307562652
889	0.5306952206
890	0.5306367022
891	0.5305755338
892	0.5304949751
893	0.5304533837
894	0.5303743112
895	0.5303511972
896	0.5303224708
897	0.5302568154
898	0.5302156298
899	0.5301798568
900	0.5301186396
901	0.530093022
902	0.530060652
903	0.530000739
904	0.5299403751
905	0.5299270502
906	0.5299201
907	0.5298560293
908	0.5297926027
909	0.5297223944
910	0.5296616994
911	0.5295928205
912	0.529530482
913	0.5295013834
914	0.5294372269
915	0.5293924603
916	0.5293554525
917	0.5293139516
918	0.5292410521
919	0.5291739042
920	0.5291431687
921	0.5291247688
922	0.5290712201
923	0.5290380825
924	0.5289927465
925	0.5289540944
926	0.5288966893
927	0.5288186689
928	0.528773922
929	0.5287248554
930	0.5286715253
931	0.5286199999
932	0.5285752097
933	0.528541432
934	0.5284684323
935	0.528404144
936	0.5283684833
937	0.5283134798
938	0.5282517771
939	0.5281931612
940	0.5281556928
941	0.5281209138
942	0.5280654453
943	0.5280126961
944	0.5279690941
945	0.5279296351
946	0.5278889824
947	0.5278209401
948	0.5277628421
949	0.5277315749
950	0.5276902558
951	0.5276402213
952	0.5276109641
953	0.5275629511
954	0.5275035836
955	0.5274570308
956	0.5274141059
957	0.5273681161
958	0.5273268005
959	0.5272693987
960	0.5272309501
961	0.5272048685
962	0.5271598905
963	0.5271121411
964	0.5270348431
965	0.5269940755
966	0.5269630678
967	0.5268968533
968	0.5268523847
969	0.5268088047
970	0.5267609201
971	0.5267092846
972	0.5266471782
973	0.5266007358
974	0.5265765452
975	0.5265613872
976	0.5265087455
977	0.5264515518
978	0.526408327
979	0.5263509968
980	0.5262890935
981	0.5261869344
982	0.5261285352
983	0.5260582137
984	0.5260161763
985	0.5259561702
986	0.5259316597
987	0.5258897876
988	0.5258438264
989	0.5257985941
990	0.5257321721
991	0.5256665577
992	0.5256122634
993	0.5255671618
994	0.5255183379
995	0.5254881193
996	0.5254273439
997	0.5253694201
998	0.5253354396
999	0.5253062297
