iter	Logloss
113	0.5766031577
114	0.5765094252
115	0.576423644
116	0.5763322802
117	0.5762442669
118	0.5761422211
119	0.5760220194
120	0.5759358712
121	0.5757834054
122	0.5756981832
123	0.5756210152
124	0.5755208493
125	0.575418702
126	0.5753340654
127	0.5752610666
128	0.5751630178
129	0.5750555425
130	0.5750008441
131	0.5749069183
132	0.5748056854
133	0.5747366095
134	0.5746596705
135	0.5745701007
136	0.5744988911
137	0.5744390063
138	0.5743436563
139	0.5742415818
140	0.5741791641
141	0.5741295412
142	0.5740671068
143	0.573956686
144	0.573864298
145	0.5738069595
146	0.5737547234
147	0.5736871853
148	0.5736260679
149	0.5735454225
150	0.5735013197
151	0.5734385601
152	0.5733895124
153	0.5732950871
154	0.5732652064
155	0.573210482
156	0.5731168158
157	0.5730790929
158	0.5730178069
159	0.5729318897
160	0.5728750722
161	0.5727699231
162	0.5727079725
163	0.5726192036
164	0.5725636703
165	0.5725097624
166	0.5724250437
167	0.572359925
168	0.5722730921
169	0.5721829461
170	0.5721244223
171	0.5720725601
172	0.5719899154
173	0.5718771113
174	0.5718046408
175	0.5717313702
176	0.5716686319
177	0.5715787093
178	0.571501669
179	0.5714544971
180	0.5713916356
181	0.5712733637
182	0.5712288013
183	0.571187286
184	0.5711230314
185	0.5710735803
186	0.5710123438
187	0.5709609018
188	0.5708795617
189	0.5708520767
190	0.5707995816
191	0.5707447314
192	0.5706992565
193	0.5706373944
194	0.5706076529
195	0.5705476243
196	0.5705050158
197	0.5704334959
198	0.5703870337
199	0.5703500762
200	0.5702750748
201	0.5702088993
202	0.5701475292
203	0.5700618603
204	0.5699759057
205	0.569932365
206	0.5698779746
207	0.5698350201
208	0.569792969
209	0.5697298181
210	0.569699365
211	0.569643191
212	0.5695684518
213	0.5694889757
214	0.5694157097
215	0.5693381698
216	0.5693009114
217	0.56925281
218	0.569193441
219	0.5691431355
220	0.5690973715
221	0.5690633706
222	0.5690168027
223	0.5689412282
224	0.5688852021
225	0.5688184312
226	0.5687649512
227	0.5687232962
228	0.5686979293
229	0.5686057425
230	0.5685470098
231	0.5684828559
232	0.5684641105
233	0.5684089756
234	0.568342984
235	0.5682779986
236	0.5682432762
237	0.5682035109
238	0.5681681038
239	0.5681140536
240	0.5680593473
241	0.5680241773
242	0.5679646089
243	0.5679372651
244	0.5678993013
245	0.5678762568
246	0.5678269099
247	0.5677862662
248	0.5677251467
249	0.5676736408
250	0.5675809569
251	0.5675465366
252	0.5674771316
253	0.5674224104
254	0.5673792707
255	0.567359936
256	0.5672986729
257	0.5672441775
258	0.567188962
259	0.5671353983
260	0.5670972138
261	0.5670571958
262	0.567020113
263	0.5669337534
264	0.5668599081
265	0.5667893453
266	0.5667595594
267	0.566733215
268	0.566671296
269	0.566610927
270	0.5665565341
271	0.5665046931
272	0.566454916
273	0.5664336031
274	0.5664187062
275	0.5664000564
276	0.5663735721
277	0.5663295971
278	0.5662889767
279	0.566250122
280	0.5661863665
281	0.5661271569
282	0.5660727053
283	0.5660090347
284	0.5659832622
285	0.5659331668
286	0.5659241644
287	0.5658622922
288	0.5658333877
289	0.56577082
290	0.565743316
291	0.5657035212
292	0.5656465078
293	0.5655936779
294	0.5655344553
295	0.5654698725
296	0.5654171914
297	0.5653381996
298	0.5652675192
299	0.5652365885
300	0.565181451
301	0.5651279741
302	0.5650616607
303	0.5650294331
304	0.5649957431
305	0.5649295647
306	0.5648989535
307	0.5648796798
308	0.5648140402
309	0.5647787613
310	0.5647356498
311	0.5646603331
312	0.5645820705
313	0.5645001811
314	0.5644705492
315	0.5643771959
316	0.5643250041
317	0.5642366507
318	0.564220083
319	0.5641800111
320	0.5641056745
321	0.5640303436
322	0.5639763172
323	0.5639143754
324	0.5638558788
325	0.5638149201
326	0.5637668884
327	0.5637223039
328	0.5636879724
329	0.5636604953
330	0.5636330894
331	0.563587847
332	0.5635276008
333	0.5634419797
334	0.563413452
335	0.5633494906
336	0.5633003548
337	0.5632484962
338	0.5631833077
339	0.5631211717
340	0.5630578177
341	0.5629878866
342	0.5629482605
343	0.5628890223
344	0.5628608395
345	0.5627792269
346	0.5627335859
347	0.5626882053
348	0.5626421858
349	0.5625769826
350	0.5624994613
351	0.5624341706
352	0.5623800253
353	0.5622951338
354	0.5622313737
355	0.5621784479
356	0.5621274228
357	0.562051251
358	0.5619966646
359	0.5619471639
360	0.5618769203
361	0.5618478451
362	0.5617912724
363	0.5617211643
364	0.5616774997
365	0.561603997
366	0.5615603209
367	0.5615067343
368	0.5614086219
369	0.5613648631
370	0.5612953172
371	0.5612459439
372	0.5611794145
373	0.5611068639
374	0.5610799444
375	0.5609637197
376	0.5609096281
377	0.5608635966
378	0.5608063813
379	0.5607522268
380	0.5606805736
381	0.5606253299
382	0.5605700458
383	0.5604954251
384	0.5604096175
385	0.5603242874
386	0.5602740764
387	0.5601943272
388	0.5601123919
389	0.560024631
390	0.5599612145
391	0.55989104
392	0.55983253
393	0.5597387884
394	0.5596410531
395	0.5595832424
396	0.5595168057
397	0.5594770811
398	0.559460481
399	0.5593909677
400	0.5593235784
401	0.5592305439
402	0.5591758198
403	0.5591322548
404	0.5590828285
405	0.5589964087
406	0.5589305502
407	0.5588332406
408	0.5587933013
409	0.5587435772
410	0.5586739773
411	0.5586194212
412	0.5585664048
413	0.5584980787
414	0.5584442577
415	0.5583815419
416	0.5582957654
417	0.5582280608
418	0.5581255185
419	0.5580844639
420	0.5579720776
421	0.5579173638
422	0.5578656381
423	0.5578245305
424	0.5577370907
425	0.5576754145
426	0.5575925766
427	0.557541661
428	0.5574495315
429	0.5573985906
430	0.5573806387
431	0.5573246521
432	0.5572711843
433	0.5572123431
434	0.5571049326
435	0.5570254696
436	0.5569815674
437	0.5568993946
438	0.5568155747
439	0.5567669511
440	0.5567020326
441	0.5566427326
442	0.5565816378
443	0.5564739177
444	0.556416985
445	0.556368841
446	0.5563029256
447	0.5562134891
448	0.5561568812
449	0.5560759474
450	0.5560061891
451	0.5559073759
452	0.5558225968
453	0.5557631418
454	0.5556868344
455	0.5556077755
456	0.5555421189
457	0.5554887942
458	0.5554243064
459	0.5553841817
460	0.5553192076
461	0.5552292001
462	0.5551353006
463	0.5550449776
464	0.5549705616
465	0.5549111293
466	0.5548269472
467	0.5547863715
468	0.5547697377
469	0.5547105471
470	0.5546592016
471	0.5546271616
472	0.5545645391
473	0.554504584
474	0.5544651064
475	0.5544180084
476	0.5543966375
477	0.5543021876
478	0.5542432077
479	0.5541910393
480	0.5541359457
481	0.5540519636
482	0.5539841367
483	0.5539429165
484	0.5538681771
485	0.5538243945
486	0.5537550061
487	0.5536779028
488	0.5536026427
489	0.5535207962
490	0.5534426378
491	0.5533893088
492	0.5533276424
493	0.5532383284
494	0.5531998015
495	0.553122701
496	0.5530613864
497	0.5530134993
498	0.5529627835
499	0.552895756
500	0.5528146463
501	0.5527498517
502	0.5526976524
503	0.5526487945
504	0.5526078793
505	0.5525798147
506	0.5525341274
507	0.552489729
508	0.5524441422
509	0.552351145
510	0.5522735277
511	0.5522194158
512	0.55215733
513	0.5520772572
514	0.5520127565
515	0.5519475907
516	0.5518595472
517	0.5518075591
518	0.5517375441
519	0.5516669076
520	0.5516253645
521	0.5515500764
522	0.551498663
523	0.5514500026
524	0.5513615737
525	0.5513075781
526	0.5512639355
527	0.5511869561
528	0.5511279987
529	0.55106724
530	0.55101522
531	0.5509564947
532	0.5508861034
533	0.5508467558
534	0.550794972
535	0.5506853408
536	0.5506231867
537	0.5505632079
538	0.5504779485
539	0.5504096612
540	0.5503451305
541	0.5502870812
542	0.5502568561
543	0.5502079862
544	0.5501491859
545	0.5500972309
546	0.550027294
547	0.5499714858
548	0.5499144454
549	0.5498594247
550	0.5497817272
551	0.5497170062
552	0.5496790724
553	0.549634393
554	0.5496019485
555	0.5495712617
556	0.5495070979
557	0.5494384525
558	0.5494081291
559	0.5493473772
560	0.5492789859
561	0.5491836849
562	0.5491046011
563	0.5489974386
564	0.5489586201
565	0.548908445
566	0.5488706038
567	0.5488180953
568	0.5487459608
569	0.5486822788
570	0.5486328393
571	0.5486098244
572	0.5485770667
573	0.5485033086
574	0.5484427069
575	0.548375027
576	0.5483233441
577	0.5482866319
578	0.5482712523
579	0.5482444731
580	0.5481835128
581	0.5481093872
582	0.5480791523
583	0.5479994376
584	0.5479424054
585	0.5478916033
586	0.547865931
587	0.5478113241
588	0.5477418336
589	0.5476793119
590	0.5476186556
591	0.5475552459
592	0.5475076814
593	0.5474202417
594	0.5473741316
595	0.5473214416
596	0.5472780202
597	0.5472015223
598	0.5471577877
599	0.5471207583
600	0.5470489455
601	0.5469729765
602	0.5469048465
603	0.5468390518
604	0.5467847639
605	0.5467185013
606	0.5466520819
607	0.5466319709
608	0.5465242887
609	0.5465070218
610	0.546452442
611	0.5463727859
612	0.5463197939
613	0.5462924209
614	0.546246019
615	0.546202357
616	0.5461471265
617	0.5460626938
618	0.5460271248
619	0.545987788
620	0.5459480854
621	0.545900394
622	0.5458560916
623	0.5457585873
624	0.5457025443
625	0.5456517821
626	0.5455880188
627	0.5455429969
628	0.5454791858
629	0.5454236209
630	0.5453984161
631	0.5453147394
632	0.5452391558
633	0.5451701131
634	0.5450975861
635	0.5450355396
636	0.5449672332
637	0.5449600921
638	0.5449018109
639	0.544858044
640	0.5448156364
641	0.5447658047
642	0.5446585798
643	0.5446013378
644	0.5445241633
645	0.5444858669
646	0.5444379223
647	0.5443367126
648	0.5442973888
649	0.5442332117
650	0.544186198
651	0.544115425
652	0.5440483733
653	0.5440293828
654	0.5440167876
655	0.5439589411
656	0.5439243911
657	0.5438716694
658	0.5438177774
659	0.5437583342
660	0.5437044572
661	0.5436329266
662	0.5435660344
663	0.543508588
664	0.5434528977
665	0.5433994014
666	0.5433313781
667	0.5432835497
668	0.54324542
669	0.5432021784
670	0.5431534043
671	0.5430694467
672	0.5430120133
673	0.5429471355
674	0.5428881949
675	0.5428217288
676	0.5427356026
677	0.5426663549
678	0.5426332566
679	0.5425879332
680	0.5425199434
681	0.5424637397
682	0.5424278421
683	0.5423828465
684	0.5422947401
685	0.5422554885
686	0.5422072524
687	0.5421290805
688	0.5421012168
689	0.5420230127
690	0.541949961
691	0.541888446
692	0.541839241
693	0.5417877377
694	0.5417646537
695	0.541706127
696	0.5416822797
697	0.5416169519
698	0.5415538806
699	0.5414740854
700	0.5414239551
701	0.5413542394
702	0.541321859
703	0.5412703385
704	0.5412185028
705	0.5411909955
706	0.5411642671
707	0.5411229505
708	0.5410430371
709	0.5409962245
710	0.5409121266
711	0.5408663151
712	0.5407963087
713	0.5407386423
714	0.5406765571
715	0.5406191296
716	0.5405606383
717	0.5405177757
718	0.5404582083
719	0.5403974207
720	0.5403460143
721	0.5402676984
722	0.5402061724
723	0.5401587872
724	0.540118188
725	0.5400481422
726	0.5399909014
727	0.5399475403
728	0.5398601879
729	0.5397787559
730	0.5397129967
731	0.5396291426
732	0.5395358769
733	0.539490626
734	0.539439276
735	0.5393834276
736	0.5393192016
737	0.5392447518
738	0.5392022822
739	0.5391490978
740	0.5390997473
741	0.5390515365
742	0.5389965755
743	0.5389150459
744	0.5389028407
745	0.5388603696
746	0.5388201482
747	0.5387653059
748	0.53870552
749	0.5386489198
750	0.5385908191
751	0.5385661235
752	0.5385545083
753	0.5384716163
754	0.5384544887
755	0.5383714864
756	0.5383029837
757	0.538273781
758	0.5382272987
759	0.5381665923
760	0.5381238402
761	0.5380890531
762	0.5380438846
763	0.5379880509
764	0.5379452989
765	0.5378957206
766	0.5378561653
767	0.5378011581
768	0.5377593305
769	0.5377133756
770	0.5376446699
771	0.537569619
772	0.5374943328
773	0.5374262704
774	0.5373559638
775	0.5372618556
776	0.5372226077
777	0.5371946296
778	0.5371410413
779	0.5370730758
780	0.537007799
781	0.5369642311
782	0.5368875848
783	0.536853418
784	0.5368195858
785	0.5367901461
786	0.5367400559
787	0.536668816
788	0.5366253783
789	0.5365853465
790	0.5365440389
791	0.536503922
792	0.5364402734
793	0.5363823139
794	0.5363474923
795	0.5363073371
796	0.536253968
797	0.536222438
798	0.5361701212
799	0.536123922
800	0.5360493496
801	0.5360408555
802	0.5359800734
803	0.5359323555
804	0.5358665349
805	0.5358143367
806	0.535780062
807	0.535715994
808	0.5356834807
809	0.5356399227
810	0.5355846439
811	0.5355538906
812	0.5355202167
813	0.5354825107
814	0.5354290472
815	0.5353861901
816	0.5353803308
817	0.5353553626
818	0.5352808236
819	0.53525101
820	0.5351800961
821	0.5351361802
822	0.5350839972
823	0.5350096993
824	0.5349702069
825	0.5349061448
826	0.5348643614
827	0.5348281809
828	0.5347711959
829	0.5347334313
830	0.5346722314
831	0.5345899236
832	0.5345425328
833	0.5344888678
834	0.5344488365
835	0.5343755361
836	0.5343136674
837	0.5342836069
838	0.5342584621
839	0.5342297637
840	0.5341866147
841	0.5341454833
842	0.5341101475
843	0.5340602944
844	0.5340418178
845	0.5340204669
846	0.5339614901
847	0.5339190115
848	0.533875763
849	0.5338327702
850	0.5338157982
851	0.5337499714
852	0.533715275
853	0.5336632776
854	0.5336214451
855	0.5335725875
856	0.5335185809
857	0.5334539491
858	0.5334210009
859	0.5333595545
860	0.5332884257
861	0.533222682
862	0.5331821824
863	0.5331280552
864	0.5331068937
865	0.5330482939
866	0.5330052722
867	0.5329601414
868	0.5329067803
869	0.5328452967
870	0.5328107729
871	0.5327457663
872	0.5326762917
873	0.5326471181
874	0.5326129843
875	0.5325908044
876	0.532532453
877	0.5324699173
878	0.5324385588
879	0.5323855901
880	0.5323086823
881	0.5322326425
882	0.5321868969
883	0.5321412869
884	0.5320849295
885	0.5320436091
886	0.5320128561
887	0.5319687067
888	0.5319195214
889	0.5318624614
890	0.531818324
891	0.5318105781
892	0.5317491857
893	0.5316933783
894	0.531649213
895	0.5316144657
896	0.5315618302
897	0.5315302941
898	0.5314585935
899	0.5314128295
900	0.5313731646
901	0.5313221457
902	0.5312739858
903	0.5311976344
904	0.5311669041
905	0.531124176
906	0.5310765305
907	0.5310340238
908	0.5309823799
909	0.5309396715
910	0.5308836146
911	0.5308334634
912	0.5307433425
913	0.5306799227
914	0.530641759
915	0.5306074479
916	0.5305549474
917	0.530521812
918	0.5304662888
919	0.5304331815
920	0.530396481
921	0.5303413411
922	0.530287231
923	0.5302345723
924	0.5301948078
925	0.5301017379
926	0.530027945
927	0.5300078705
928	0.5299738003
929	0.5299516412
930	0.5299152869
931	0.5298687293
932	0.5297805137
933	0.5297441337
934	0.5296897742
935	0.5296611728
936	0.5296115997
937	0.5295726408
938	0.5295487067
939	0.5294718909
940	0.529433904
941	0.5293742989
942	0.5293484085
943	0.5293224694
944	0.5292508771
945	0.5292140902
946	0.5291544926
947	0.5291121115
948	0.5290539394
949	0.5289973811
950	0.5289754614
951	0.5289291025
952	0.5289208347
953	0.5288833168
954	0.5288414388
955	0.5288089712
956	0.5287756647
957	0.5287270083
958	0.5286685711
959	0.5286423791
960	0.5285814411
961	0.5285619958
962	0.5285382999
963	0.5284808842
964	0.5284107813
965	0.5283826808
966	0.5283172579
967	0.5282789774
968	0.5282341308
969	0.5281804761
970	0.5281674055
971	0.5281222501
972	0.5280493546
973	0.5279861611
974	0.5279081402
975	0.5278502824
976	0.5278070691
977	0.527750946
978	0.5276996529
979	0.5276472111
980	0.5275921141
981	0.5275567907
982	0.5274928892
983	0.5274171766
984	0.527385122
985	0.5273465151
986	0.5272636487
987	0.5271982561
988	0.5271468747
989	0.5270889559
990	0.5270052529
991	0.5269483367
992	0.5269181151
993	0.5268760312
994	0.5268037644
995	0.5267438735
996	0.52671052
997	0.5266723947
998	0.5266328934
999	0.5265898931
