iter	Logloss
150	0.5709862144
151	0.5709338977
152	0.5708528343
153	0.5707979831
154	0.570723086
155	0.5706583857
156	0.5705866063
157	0.5705145722
158	0.5704253297
159	0.5703698634
160	0.5703114766
161	0.5702637714
162	0.5702253166
163	0.5701450995
164	0.5700872833
165	0.5700212422
166	0.5699774983
167	0.5699001325
168	0.5698272298
169	0.5697458895
170	0.5696635116
171	0.5695921027
172	0.569514601
173	0.5694432713
174	0.5694018773
175	0.5693474351
176	0.5692584576
177	0.5692097471
178	0.5691483869
179	0.5691131512
180	0.5690660546
181	0.5689802878
182	0.5689394302
183	0.5688890007
184	0.5688375007
185	0.5688061576
186	0.5687511929
187	0.5686708257
188	0.5685981912
189	0.5685315853
190	0.568451151
191	0.5683731636
192	0.5682915867
193	0.5682413547
194	0.5681814371
195	0.56811401
196	0.5680538565
197	0.5679915017
198	0.5679201323
199	0.5678727574
200	0.5678070288
201	0.5677891248
202	0.5677497975
203	0.5676780364
204	0.5676021207
205	0.5675715348
206	0.5675540404
207	0.567485255
208	0.5674034293
209	0.5673335298
210	0.5672821541
211	0.5672523384
212	0.567216308
213	0.567143264
214	0.5670999501
215	0.5670563704
216	0.5670273532
217	0.5669576093
218	0.5668829265
219	0.5667999799
220	0.5667522417
221	0.5667075196
222	0.5666622131
223	0.5665725057
224	0.5665035074
225	0.5664474305
226	0.5663899982
227	0.5663277908
228	0.5662718339
229	0.5662184535
230	0.5661775182
231	0.5661101023
232	0.56603532
233	0.5659928275
234	0.5659577865
235	0.5658978222
236	0.5658424177
237	0.5657761029
238	0.5657100911
239	0.5656703478
240	0.5655940872
241	0.5655634038
242	0.5655321465
243	0.5654767263
244	0.5654546088
245	0.5654350594
246	0.5653597272
247	0.5652912374
248	0.5652501093
249	0.5652226688
250	0.565192647
251	0.5651445109
252	0.5651283649
253	0.5651072631
254	0.5650720777
255	0.5650495075
256	0.5649932414
257	0.5649743448
258	0.5649216738
259	0.5648739063
260	0.5648027686
261	0.5647726527
262	0.564699283
263	0.5646566986
264	0.5646136193
265	0.5645716571
266	0.564557843
267	0.5645102018
268	0.5644691884
269	0.5643903673
270	0.5643719416
271	0.5643102433
272	0.564244553
273	0.5641637407
274	0.5641305971
275	0.5641219398
276	0.5640988117
277	0.564054518
278	0.5640305403
279	0.5639581557
280	0.5638805499
281	0.5638559582
282	0.5638147529
283	0.5637856165
284	0.5637288316
285	0.5636738822
286	0.5636534093
287	0.5636234805
288	0.5635570471
289	0.5634818221
290	0.5634525849
291	0.5634361088
292	0.5633876825
293	0.5633428194
294	0.5632799968
295	0.5632115195
296	0.5631697812
297	0.5630805902
298	0.5630552915
299	0.5630017869
300	0.5629579529
301	0.5629244469
302	0.562859774
303	0.5627547414
304	0.5626671225
305	0.5626438748
306	0.5625891832
307	0.562523771
308	0.5624872363
309	0.5624425966
310	0.5623889948
311	0.5622898298
312	0.56224962
313	0.562183245
314	0.5621366687
315	0.5620967539
316	0.5620258369
317	0.5619853419
318	0.5619611056
319	0.5618712179
320	0.5618233271
321	0.5617272967
322	0.5616946505
323	0.5616551381
324	0.5615620451
325	0.561508175
326	0.5614787947
327	0.5614328001
328	0.5613864839
329	0.5613238441
330	0.5612986741
331	0.5612548744
332	0.5611776307
333	0.5611374523
334	0.5610522425
335	0.561027792
336	0.5609919743
337	0.5609518442
338	0.5608952262
339	0.5608529538
340	0.5608051671
341	0.5608023862
342	0.5607585217
343	0.5607198358
344	0.5606948082
345	0.5606623029
346	0.5605881165
347	0.5605175611
348	0.5604536134
349	0.5603894105
350	0.560327331
351	0.5603005499
352	0.5602389003
353	0.5601919024
354	0.5601312507
355	0.5600543549
356	0.5600136845
357	0.5599611905
358	0.5598935528
359	0.5597992083
360	0.5597208063
361	0.559658254
362	0.5596142806
363	0.559593658
364	0.5595275353
365	0.5595078603
366	0.5594189893
367	0.5593198546
368	0.5592435553
369	0.5591758068
370	0.5591281952
371	0.5591267954
372	0.5590679793
373	0.5590526957
374	0.5589852644
375	0.5589177395
376	0.5588545276
377	0.5587955775
378	0.5587628639
379	0.5587349932
380	0.5586355338
381	0.558566355
382	0.5585150967
383	0.5584435548
384	0.5584241389
385	0.5583926866
386	0.5583193587
387	0.5582237095
388	0.5581320748
389	0.5580253419
390	0.5579936813
391	0.5579831466
392	0.5579044319
393	0.5578432449
394	0.5577891733
395	0.5577344816
396	0.5577059648
397	0.5576240951
398	0.5575516005
399	0.5574992232
400	0.5574128892
401	0.5573221485
402	0.5572344752
403	0.5571599606
404	0.5570943342
405	0.5570299722
406	0.5569566419
407	0.556859137
408	0.55675826
409	0.5566961508
410	0.5566200008
411	0.5565469173
412	0.5564862086
413	0.5564355094
414	0.5564139016
415	0.5562920953
416	0.5562464101
417	0.5561739979
418	0.5561357004
419	0.5560631548
420	0.5560178606
421	0.5559281723
422	0.5558540284
423	0.5558139008
424	0.5557518606
425	0.5556871455
426	0.5556198471
427	0.5555529738
428	0.5554910751
429	0.5554057298
430	0.5553483242
431	0.5553004422
432	0.5551930537
433	0.5551351621
434	0.5550491609
435	0.5549816874
436	0.5549104357
437	0.5548308633
438	0.5547384132
439	0.5547053961
440	0.5546115577
441	0.5545413799
442	0.5544791171
443	0.5544429346
444	0.5543803313
445	0.5543248268
446	0.5542140436
447	0.554116316
448	0.554054483
449	0.5540138312
450	0.5539535773
451	0.5539204649
452	0.5538639483
453	0.5537952035
454	0.5537165168
455	0.5536344862
456	0.553567498
457	0.5535030859
458	0.5534582333
459	0.5534356799
460	0.5533493818
461	0.5533319129
462	0.5532781876
463	0.5531820621
464	0.5531057512
465	0.553045847
466	0.552965723
467	0.5528929453
468	0.552825792
469	0.5527471091
470	0.5526994266
471	0.552616467
472	0.5525419316
473	0.552517272
474	0.5524228937
475	0.5523846193
476	0.5522895429
477	0.5522267548
478	0.5521603026
479	0.5521081685
480	0.5520322181
481	0.5519569485
482	0.5518929468
483	0.5518319953
484	0.5517624627
485	0.5517161357
486	0.5516557232
487	0.5515809384
488	0.5515368283
489	0.5514860935
490	0.551422139
491	0.5513548749
492	0.5512966143
493	0.55127597
494	0.5511835308
495	0.5511167399
496	0.551049271
497	0.5509296324
498	0.5508841911
499	0.5508258308
500	0.5507472714
501	0.5507227682
502	0.5507012557
503	0.5506368904
504	0.5505688431
505	0.5505371804
506	0.5504383282
507	0.5503913055
508	0.5502795467
509	0.5501968313
510	0.5501281065
511	0.5501228536
512	0.5500114148
513	0.5499651782
514	0.5498970261
515	0.5498160284
516	0.5497489599
517	0.5496682395
518	0.5496159124
519	0.5495605804
520	0.5494854667
521	0.5494300581
522	0.5494045407
523	0.5493324246
524	0.5492591175
525	0.5491916807
526	0.5491179358
527	0.5490435864
528	0.5489530306
529	0.5488799968
530	0.5488244654
531	0.5487856146
532	0.5487068436
533	0.5486106282
534	0.5485470635
535	0.5485005069
536	0.5484368727
537	0.5483673916
538	0.5483216211
539	0.5482378242
540	0.5481899983
541	0.5481302578
542	0.5481004628
543	0.5480042427
544	0.5479277066
545	0.5478871977
546	0.5478142538
547	0.5477392798
548	0.547676263
549	0.5476057908
550	0.5475474641
551	0.5474625345
552	0.5474184592
553	0.5473449088
554	0.5472950845
555	0.5472309704
556	0.5471816254
557	0.5471067761
558	0.547017781
559	0.5469453277
560	0.5468854726
561	0.546840074
562	0.5467914742
563	0.5466946803
564	0.5466564774
565	0.5466041624
566	0.5465362377
567	0.5464477648
568	0.5464106186
569	0.546357018
570	0.5463065188
571	0.5462350999
572	0.5461630892
573	0.5460866133
574	0.546015124
575	0.5459897403
576	0.5459039359
577	0.5458441738
578	0.5458178107
579	0.5457605972
580	0.5457213117
581	0.5456639216
582	0.5455869902
583	0.5455049108
584	0.5454617926
585	0.5454252018
586	0.5453635132
587	0.5452878899
588	0.545237522
589	0.5451875296
590	0.545158939
591	0.5451008973
592	0.5450607491
593	0.5449940001
594	0.5449340081
595	0.5448706519
596	0.5448359363
597	0.5447701879
598	0.5447100026
599	0.5446942209
600	0.5446566194
601	0.5446011198
602	0.5445367304
603	0.5444794519
604	0.54443516
605	0.5443479122
606	0.5442745436
607	0.544225691
608	0.5441514513
609	0.5441150451
610	0.5440333684
611	0.5439759522
612	0.5439374223
613	0.5438840459
614	0.543878204
615	0.5438319792
616	0.5437468326
617	0.5437247536
618	0.5436519646
619	0.5435897505
620	0.5434883987
621	0.5434272314
622	0.5433961286
623	0.5433257799
624	0.5432740842
625	0.5431902229
626	0.5431073118
627	0.5430549479
628	0.5429456875
629	0.5429030049
630	0.5428308746
631	0.5427911332
632	0.5427113934
633	0.5426579123
634	0.5425940992
635	0.5425589098
636	0.5425127482
637	0.5424850817
638	0.5424192704
639	0.5423582998
640	0.5423140194
641	0.5422639372
642	0.5421882277
643	0.5421405941
644	0.5421355659
645	0.5420870815
646	0.5420417226
647	0.5419759524
648	0.5419018974
649	0.5418291126
650	0.5418228963
651	0.5417720322
652	0.541712812
653	0.5416784776
654	0.5416478832
655	0.5415776136
656	0.5415442102
657	0.5414699121
658	0.5413924726
659	0.5413108722
660	0.5412200601
661	0.5411775238
662	0.5411051339
663	0.5410591817
664	0.5410073194
665	0.5409611282
666	0.5409394807
667	0.5408868041
668	0.540819731
669	0.5407897169
670	0.5407629948
671	0.5406987029
672	0.5406169734
673	0.5405461273
674	0.5404721914
675	0.5403954133
676	0.5403426983
677	0.5403349931
678	0.5402793563
679	0.5402207821
680	0.5401559111
681	0.5401121896
682	0.5400703617
683	0.5400287523
684	0.5399837536
685	0.5399366801
686	0.5398536215
687	0.539797367
688	0.5397577226
689	0.5397149823
690	0.5396496439
691	0.5396003857
692	0.5395460871
693	0.539471103
694	0.5394443247
695	0.5394006623
696	0.5393618672
697	0.5393313345
698	0.5392681313
699	0.539198107
700	0.5391199265
701	0.5390094628
702	0.5389643385
703	0.5389235335
704	0.538852862
705	0.538820317
706	0.5387742116
707	0.5386918404
708	0.538668239
709	0.5386105489
710	0.5385559009
711	0.5384935478
712	0.5384470986
713	0.5383755374
714	0.5383275525
715	0.5382647059
716	0.5382106548
717	0.5381618217
718	0.5380717151
719	0.5380259541
720	0.5379981116
721	0.5379615576
722	0.5379283545
723	0.537872292
724	0.5378110817
725	0.5377647116
726	0.5377315919
727	0.5376973562
728	0.5376713743
729	0.5376182618
730	0.5375715416
731	0.5375216499
732	0.5374516425
733	0.5374262995
734	0.5374032994
735	0.5373636673
736	0.5373052957
737	0.537247171
738	0.537199796
739	0.5371550428
740	0.5370865659
741	0.5370132063
742	0.5369596898
743	0.536875038
744	0.5368006996
745	0.536748814
746	0.5367139807
747	0.5366551859
748	0.5365807879
749	0.5365274385
750	0.5364681265
751	0.536415743
752	0.5363500347
753	0.5363011497
754	0.5362460641
755	0.5361863929
756	0.5361386347
757	0.5360953948
758	0.5360027957
759	0.5359482582
760	0.5358734187
761	0.5357988271
762	0.5357603694
763	0.535709013
764	0.5356574858
765	0.5355928116
766	0.535510777
767	0.5354793569
768	0.5354469497
769	0.535392404
770	0.5353146526
771	0.5352470737
772	0.5352004431
773	0.535189544
774	0.5351441768
775	0.5350915302
776	0.5350389507
777	0.5350170359
778	0.5349529338
779	0.5348869393
780	0.5348458437
781	0.5348402532
782	0.5347819697
783	0.5347507286
784	0.5346908525
785	0.5346257044
786	0.5345940803
787	0.5345172877
788	0.534481204
789	0.5344257184
790	0.5343403365
791	0.5342440617
792	0.5342084469
793	0.5341438872
794	0.5340971229
795	0.534042548
796	0.5339925347
797	0.533915676
798	0.5338655917
799	0.5338017542
800	0.5337778394
801	0.5337153423
802	0.5336563826
803	0.5336116334
804	0.5335495807
805	0.5335272401
806	0.5335176069
807	0.5334566901
808	0.5334096473
809	0.5333375059
810	0.5332698117
811	0.5332352689
812	0.5331798056
813	0.5331123961
814	0.5330716105
815	0.5330157661
816	0.5329585731
817	0.5329284179
818	0.5328532207
819	0.5328063776
820	0.5327505335
821	0.5326806753
822	0.5326120456
823	0.5325827242
824	0.5325488395
825	0.5324749478
826	0.5324016129
827	0.5323578727
828	0.5323162589
829	0.5322819638
830	0.5322235928
831	0.5321499238
832	0.532080526
833	0.5320585569
834	0.5320497695
835	0.5320001018
836	0.531967592
837	0.5319183844
838	0.5318907875
839	0.5318159487
840	0.5317457088
841	0.5316888846
842	0.5316381944
843	0.531570405
844	0.5315242509
845	0.5314765744
846	0.53142497
847	0.5313646118
848	0.5313271752
849	0.5312931271
850	0.5312529909
851	0.5311859543
852	0.5311418619
853	0.5311006473
854	0.5310525105
855	0.5309844432
856	0.5309522225
857	0.530908314
858	0.5308272641
859	0.5307694536
860	0.530731925
861	0.5306707777
862	0.5306430837
863	0.5306311209
864	0.5306063293
865	0.5305514548
866	0.530491483
867	0.5304462211
868	0.5304012893
869	0.5303546351
870	0.5303235536
871	0.5302557986
872	0.5301958706
873	0.5301843876
874	0.530141604
875	0.5300712397
876	0.5300187703
877	0.5299734528
878	0.5299574264
879	0.5299081776
880	0.5298803743
881	0.5298308246
882	0.5297913862
883	0.5297411923
884	0.5297095571
885	0.5296616542
886	0.5295973922
887	0.5295266275
888	0.5294909587
889	0.5294686329
890	0.5294243094
891	0.5293743195
892	0.5292912754
893	0.5292364681
894	0.5291785194
895	0.5291691072
896	0.5290987807
897	0.5290320889
898	0.5289598044
899	0.5289270199
900	0.5288679804
901	0.5288243256
902	0.5287824405
903	0.5287254754
904	0.5286761524
905	0.5286191029
906	0.5285558377
907	0.5285190734
908	0.5284617167
909	0.5284377001
910	0.5283774881
911	0.5283455665
912	0.5282983186
913	0.5282479624
914	0.528194984
915	0.5281546645
916	0.5281113753
917	0.5281080272
918	0.5280625262
919	0.5280042266
920	0.5279697837
921	0.527916763
922	0.5278657972
923	0.5278347106
924	0.527779416
925	0.5277341686
926	0.5276635013
927	0.5275877974
928	0.5275160762
929	0.527450872
930	0.5273893562
931	0.5273592254
932	0.5273093187
933	0.5272734501
934	0.5272356198
935	0.5271922395
936	0.5271272789
937	0.5270842441
938	0.5270380336
939	0.5269824793
940	0.5269248674
941	0.5268772512
942	0.5268364818
943	0.5267980192
944	0.5267291216
945	0.5266534636
946	0.5266119922
947	0.5265518902
948	0.5265321829
949	0.5264622431
950	0.526395681
951	0.5263597817
952	0.526301944
953	0.5262248288
954	0.5261950134
955	0.5261787407
956	0.5261211013
957	0.526062047
958	0.5260379209
959	0.525991674
960	0.5259546661
961	0.5259165009
962	0.5258754764
963	0.525801128
964	0.5257306496
965	0.5256704495
966	0.5256283422
967	0.5255759901
968	0.5255215729
969	0.5254744316
970	0.5254212842
971	0.5253970424
972	0.5253283195
973	0.5252771851
974	0.5252504424
975	0.5251828773
976	0.5251293725
977	0.5250873185
978	0.52502579
979	0.5249581029
980	0.5249045848
981	0.5248590473
982	0.5247954267
983	0.5247421344
984	0.5247373595
985	0.5246938766
986	0.524631742
987	0.5245506387
988	0.5245201824
989	0.5244653937
990	0.5244022128
991	0.5243375174
992	0.5242754654
993	0.5242019796
994	0.524189308
995	0.5241461675
996	0.5241096949
997	0.5240742296
998	0.5240302379
999	0.5239673328
