iter	Logloss
686	0.5376419168
687	0.5375764647
688	0.5375166442
689	0.5374504879
690	0.5374037385
691	0.5373419493
692	0.5372956707
693	0.5372501862
694	0.5371756291
695	0.5371418415
696	0.5371045733
697	0.5370706813
698	0.5369998379
699	0.5369295754
700	0.5368643896
701	0.5368196045
702	0.5367915013
703	0.536741515
704	0.5366597025
705	0.5365797388
706	0.5365721024
707	0.5365447631
708	0.53649639
709	0.5364090388
710	0.5363686926
711	0.536301713
712	0.5362315195
713	0.5361357021
714	0.5360570928
715	0.5360116352
716	0.5359215514
717	0.5358647603
718	0.5358396208
719	0.5357817034
720	0.5357469578
721	0.5356761949
722	0.5355965151
723	0.5355264539
724	0.5354931636
725	0.5354638295
726	0.5354027593
727	0.5352983206
728	0.5352667083
729	0.5351722662
730	0.5350892699
731	0.5350052769
732	0.5349601874
733	0.534884063
734	0.5348343729
735	0.5348009642
736	0.5346984221
737	0.5346901912
738	0.5346475253
739	0.5346180166
740	0.534556145
741	0.5344664923
742	0.534384471
743	0.5343102327
744	0.5342517169
745	0.5341861456
746	0.534145929
747	0.5340524389
748	0.5339795573
749	0.5338977937
750	0.5338835816
751	0.5338313892
752	0.5337926275
753	0.5337087343
754	0.5336703079
755	0.5336051955
756	0.5335449557
757	0.5334903655
758	0.5334405979
759	0.5334163271
760	0.5333227
761	0.5332816918
762	0.5332320071
763	0.5331670691
764	0.5331449622
765	0.5330935414
766	0.5330534076
767	0.5330182514
768	0.5329797495
769	0.5329453402
770	0.5328937596
771	0.5328246303
772	0.5327212934
773	0.5326500435
774	0.5325886224
775	0.5325351477
776	0.5324840062
777	0.5324711714
778	0.5324109076
779	0.5323413881
780	0.5322811779
781	0.5322531213
782	0.5321897546
783	0.5321491872
784	0.5321137337
785	0.5320434881
786	0.5319537178
787	0.531931945
788	0.5318483979
789	0.5317600355
790	0.5317133814
791	0.5316714214
792	0.5315567963
793	0.5315077471
794	0.5314528783
795	0.5313644458
796	0.5313034534
797	0.5312701969
798	0.5312251122
799	0.5311871108
800	0.531120118
801	0.531087552
802	0.5310272802
803	0.5309368627
804	0.5308668762
805	0.5308081626
806	0.5307455652
807	0.5307152615
808	0.5306746164
809	0.530630875
810	0.5305847941
811	0.5305201874
812	0.5304460204
813	0.5304164282
814	0.5303531365
815	0.5302554368
816	0.5301726153
817	0.5301184964
818	0.5300829305
819	0.530036705
820	0.529970393
821	0.5299082081
822	0.529847492
823	0.5297839291
824	0.5297471668
825	0.5297010485
826	0.529681716
827	0.5295951862
828	0.5295595876
829	0.5294789444
830	0.5293934709
831	0.5293286322
832	0.5292769385
833	0.5292274212
834	0.5291751898
835	0.5291047086
836	0.5290369427
837	0.5289873984
838	0.5289251761
839	0.5288912927
840	0.5288335811
841	0.5287768231
842	0.5287061519
843	0.5286392418
844	0.5285982844
845	0.5284894064
846	0.5284294039
847	0.5283758408
848	0.5283246334
849	0.5282686792
850	0.5282051177
851	0.5281229657
852	0.528096761
853	0.5280520567
854	0.5279860671
855	0.5279119946
856	0.5278746577
857	0.5278201902
858	0.5277721372
859	0.5277020453
860	0.5276220015
861	0.5275493203
862	0.5274973325
863	0.5274481701
864	0.5274006666
865	0.5273678528
866	0.5273425389
867	0.5272953756
868	0.5272414548
869	0.5271733342
870	0.5271401059
871	0.5270717588
872	0.5270322256
873	0.5269661371
874	0.526916254
875	0.5268772461
876	0.5268249342
877	0.5267644236
878	0.5267227845
879	0.5266883044
880	0.5266230186
881	0.5265802649
882	0.5264995519
883	0.5264347262
884	0.5263388832
885	0.5262687118
886	0.5261941146
887	0.5261212211
888	0.5260809105
889	0.5260065927
890	0.5259789845
891	0.525911665
892	0.5258808003
893	0.5258317588
894	0.5257664502
895	0.5256702688
896	0.5256259605
897	0.52559857
898	0.5254969506
899	0.5254190914
900	0.5253860774
901	0.5253307135
902	0.5252550171
903	0.5252327018
904	0.5252105468
905	0.525166636
906	0.5251146895
907	0.5250908784
908	0.5250371718
909	0.5249695574
910	0.524890926
911	0.524849825
912	0.5247896518
913	0.5247250919
914	0.5246531758
915	0.5245638689
916	0.5245046577
917	0.5244775537
918	0.5244003767
919	0.5243515734
920	0.5242991891
921	0.524283251
922	0.5242235934
923	0.524160334
924	0.524090537
925	0.5240197565
926	0.5239655888
927	0.5239140436
928	0.5238603253
929	0.5237984795
930	0.5237338809
931	0.5236974818
932	0.5236353091
933	0.5235482892
934	0.5235083769
935	0.523469719
936	0.5234143994
937	0.5233586609
938	0.5233146834
939	0.5232538375
940	0.5231982017
941	0.5231093045
942	0.5230471517
943	0.5229736473
944	0.5229159343
945	0.522857724
946	0.5227899035
947	0.5227385924
948	0.5226687424
949	0.5226095742
950	0.5225374912
951	0.522480315
952	0.5224155354
953	0.5223834312
954	0.5223097758
955	0.5222784599
956	0.5222113373
957	0.5221389969
958	0.5220989644
959	0.5220532596
960	0.5220137676
961	0.5219621008
962	0.5219147286
963	0.5218544448
964	0.5217860643
965	0.5217144249
966	0.5216394549
967	0.5215953508
968	0.5215511034
969	0.5214730627
970	0.521433162
971	0.5213589991
972	0.5213165155
973	0.5212731966
974	0.5211882477
975	0.521144291
976	0.5210604191
977	0.5209980346
978	0.5209634776
979	0.5209103503
980	0.5208330793
981	0.5207862202
982	0.5207458205
983	0.5206947774
984	0.5206364121
985	0.5205947425
986	0.5205196216
987	0.5204746514
988	0.5204339633
989	0.5203732937
990	0.5203242484
991	0.520255488
992	0.5201786838
993	0.5201149532
994	0.5200800654
995	0.5200241
996	0.5199818787
997	0.5199447808
998	0.5198477288
999	0.5197884702
