iter	Passed	Remaining
337	3027	5929
338	3036	5920
339	3047	5916
340	3058	5911
341	3066	5900
342	3077	5893
343	3087	5887
344	3097	5880
345	3107	5874
346	3116	5865
347	3125	5855
348	3133	5844
349	3140	5832
350	3147	5819
351	3154	5807
352	3161	5794
353	3168	5781
354	3175	5769
355	3181	5755
356	3188	5742
357	3194	5729
358	3201	5716
359	3208	5703
360	3214	5690
361	3221	5677
362	3228	5664
363	3237	5656
364	3247	5649
365	3257	5642
366	3265	5632
367	3274	5624
368	3287	5621
369	3296	5613
370	3306	5605
371	3315	5596
372	3324	5588
373	3334	5581
374	3341	5568
375	3348	5557
376	3355	5544
377	3361	5531
378	3368	5519
379	3374	5506
380	3382	5494
381	3388	5482
382	3395	5470
383	3402	5458
384	3408	5445
385	3416	5434
386	3422	5421
387	3429	5409
388	3437	5399
389	3447	5391
390	3457	5385
391	3470	5382
392	3480	5376
393	3491	5370
394	3504	5367
395	3514	5360
396	3523	5352
397	3533	5343
398	3539	5331
399	3546	5320
400	3552	5307
401	3560	5296
402	3566	5283
403	3573	5271
404	3580	5260
405	3586	5247
406	3593	5235
407	3601	5226
408	3609	5215
409	3615	5203
410	3622	5191
411	3631	5182
412	3642	5176
413	3651	5168
414	3662	5163
415	3672	5156
416	3683	5150
417	3696	5146
418	3705	5138
419	3715	5131
420	3725	5124
421	3732	5112
422	3740	5102
423	3747	5090
424	3754	5079
425	3760	5067
426	3767	5056
427	3774	5044
428	3781	5032
429	3787	5021
430	3794	5009
431	3800	4997
432	3807	4986
433	3814	4974
434	3821	4963
435	3827	4951
436	3834	4940
437	3842	4930
438	3851	4922
439	3863	4917
440	3874	4911
441	3887	4907
442	3897	4900
443	3911	4897
444	3923	4893
445	3932	4885
446	3942	4877
447	3950	4867
448	3959	4858
449	3965	4847
450	3972	4835
451	3978	4823
452	3985	4812
453	3991	4800
454	3998	4789
455	4005	4778
456	4011	4766
457	4020	4757
458	4027	4746
459	4033	4735
460	4042	4726
461	4052	4718
462	4061	4710
463	4070	4702
464	4080	4694
465	4091	4688
466	4101	4681
467	4112	4675
468	4122	4667
469	4131	4659
470	4139	4649
471	4147	4640
472	4154	4628
473	4161	4617
474	4168	4606
475	4174	4595
476	4181	4585
477	4188	4573
478	4195	4563
479	4201	4552
480	4208	4540
481	4214	4529
482	4221	4518
483	4228	4507
484	4234	4496
485	4242	4487
486	4252	4479
487	4262	4472
488	4272	4464
489	4281	4455
490	4289	4446
491	4300	4440
492	4312	4435
493	4321	4426
494	4331	4418
495	4341	4411
496	4348	4400
497	4354	4389
498	4361	4378
499	4367	4367
500	4375	4358
501	4382	4347
502	4389	4337
503	4395	4326
504	4402	4315
505	4409	4304
506	4415	4293
507	4422	4283
508	4429	4272
509	4435	4261
510	4444	4253
511	4453	4244
512	4464	4237
513	4475	4231
514	4484	4222
515	4496	4217
516	4507	4211
517	4517	4203
518	4527	4195
519	4536	4187
520	4544	4178
521	4551	4167
522	4558	4157
523	4564	4146
524	4572	4136
525	4578	4125
526	4586	4116
527	4593	4106
528	4600	4096
529	4607	4085
530	4613	4074
531	4620	4064
532	4626	4054
533	4634	4043
534	4640	4033
535	4651	4026
536	4660	4018
537	4672	4012
538	4681	4003
539	4691	3996
540	4701	3989
541	4711	3981
542	4720	3972
543	4731	3965
544	4738	3956
545	4746	3947
546	4753	3936
547	4759	3926
548	4768	3917
549	4774	3906
550	4782	3896
551	4788	3886
552	4795	3876
553	4802	3866
554	4809	3856
555	4816	3846
556	4823	3836
557	4830	3826
558	4837	3816
559	4844	3806
560	4852	3796
561	4863	3790
562	4873	3782
563	4884	3776
564	4893	3767
565	4903	3759
566	4914	3753
567	4922	3743
568	4933	3736
569	4940	3727
570	4949	3718
571	4956	3708
572	4963	3698
573	4970	3688
574	4977	3678
575	4983	3668
576	4991	3659
577	4997	3648
578	5004	3638
579	5010	3628
580	5017	3618
581	5024	3608
582	5031	3598
583	5037	3588
584	5044	3578
585	5051	3568
586	5061	3560
587	5071	3553
588	5078	3543
589	5089	3536
590	5101	3530
591	5111	3522
592	5120	3514
593	5127	3504
594	5140	3498
595	5148	3489
596	5156	3481
597	5163	3470
598	5170	3461
599	5178	3452
600	5185	3442
601	5192	3432
602	5199	3423
603	5206	3413
604	5213	3404
605	5223	3396
606	5231	3387
607	5239	3378
608	5249	3370
609	5257	3361
610	5268	3354
611	5280	3347
612	5289	3339
613	5301	3333
614	5310	3324
615	5321	3317
616	5332	3310
617	5347	3305
618	5355	3296
619	5367	3289
620	5374	3280
621	5384	3272
622	5393	3263
623	5401	3254
624	5408	3244
625	5415	3235
626	5421	3225
627	5428	3215
628	5435	3205
629	5441	3196
630	5448	3186
631	5456	3177
632	5464	3167
633	5475	3161
634	5485	3152
635	5495	3145
636	5507	3138
637	5521	3132
638	5531	3124
639	5543	3118
640	5552	3109
641	5560	3100
642	5568	3091
643	5575	3082
644	5582	3072
645	5589	3062
646	5595	3053
647	5602	3043
648	5609	3033
649	5616	3024
650	5623	3014
651	5629	3004
652	5636	2995
653	5642	2985
654	5649	2975
655	5661	2968
656	5671	2960
657	5680	2952
658	5691	2944
659	5701	2937
660	5709	2928
661	5717	2918
662	5726	2910
663	5735	2902
664	5744	2894
665	5755	2886
666	5762	2876
667	5768	2867
668	5775	2857
669	5782	2848
670	5789	2838
671	5796	2829
672	5803	2819
673	5810	2810
674	5817	2800
675	5824	2791
676	5830	2781
677	5837	2772
678	5843	2762
679	5852	2754
680	5860	2745
681	5871	2737
682	5881	2729
683	5891	2721
684	5902	2714
685	5912	2706
686	5923	2698
687	5934	2691
688	5942	2682
689	5952	2674
690	5958	2664
691	5966	2655
692	5973	2646
693	5979	2636
694	5987	2627
695	5994	2618
696	6001	2608
697	6007	2599
698	6014	2589
699	6021	2580
700	6027	2571
701	6034	2561
702	6043	2553
703	6050	2543
704	6061	2536
705	6070	2527
706	6080	2519
707	6088	2511
708	6099	2503
709	6108	2495
710	6119	2487
711	6129	2479
712	6139	2471
713	6149	2463
714	6156	2453
715	6163	2444
716	6171	2435
717	6179	2426
718	6185	2417
719	6192	2408
720	6199	2398
721	6205	2389
722	6212	2380
723	6218	2370
724	6225	2361
725	6231	2351
726	6238	2342
727	6245	2333
728	6251	2323
729	6262	2316
730	6271	2307
731	6281	2299
732	6287	2290
733	6300	2283
734	6310	2275
735	6319	2266
736	6330	2259
737	6341	2251
738	6348	2242
739	6357	2233
740	6364	2224
741	6372	2215
742	6378	2206
743	6385	2197
744	6392	2188
745	6399	2178
746	6406	2169
747	6412	2160
748	6418	2151
749	6425	2141
750	6432	2132
751	6438	2123
752	6445	2114
753	6454	2105
754	6463	2097
755	6475	2090
756	6486	2082
757	6495	2073
758	6507	2066
759	6515	2057
760	6527	2049
761	6537	2041
762	6545	2033
763	6556	2025
764	6562	2015
765	6570	2007
766	6577	1998
767	6584	1988
768	6590	1979
769	6596	1970
770	6603	1961
771	6610	1952
772	6616	1943
773	6623	1933
774	6630	1924
775	6637	1915
776	6643	1906
777	6650	1897
778	6658	1889
779	6668	1880
780	6676	1872
781	6688	1864
782	6699	1856
783	6708	1848
784	6719	1840
785	6727	1831
786	6737	1823
787	6745	1814
788	6755	1806
789	6763	1798
790	6770	1789
791	6777	1779
792	6785	1771
793	6792	1762
794	6799	1753
795	6805	1744
796	6813	1735
797	6819	1726
798	6826	1717
799	6833	1708
800	6839	1699
801	6846	1690
802	6853	1681
803	6861	1672
804	6870	1664
805	6880	1656
806	6889	1647
807	6898	1639
808	6905	1630
809	6914	1621
810	6921	1612
811	6931	1604
812	6942	1596
813	6950	1588
814	6961	1580
815	6968	1571
816	6975	1562
817	6982	1553
818	6989	1544
819	6996	1535
820	7003	1526
821	7010	1518
822	7017	1509
823	7025	1500
824	7031	1491
825	7038	1482
826	7044	1473
827	7051	1464
828	7058	1455
829	7066	1447
830	7075	1438
831	7084	1430
832	7095	1422
833	7106	1414
834	7115	1406
835	7126	1397
836	7136	1389
837	7145	1381
838	7156	1373
839	7165	1364
840	7173	1356
841	7180	1347
842	7188	1338
843	7194	1329
844	7201	1320
845	7208	1312
846	7215	1303
847	7222	1294
848	7229	1285
849	7236	1277
850	7243	1268
851	7250	1259
852	7256	1250
853	7263	1241
854	7272	1233
855	7283	1225
856	7292	1216
857	7305	1209
858	7314	1200
859	7325	1192
860	7335	1184
861	7345	1175
862	7355	1167
863	7365	1159
864	7373	1150
865	7381	1142
866	7387	1133
867	7394	1124
868	7401	1115
869	7408	1107
870	7414	1098
871	7421	1089
872	7428	1080
873	7434	1071
874	7441	1063
875	7448	1054
876	7454	1045
877	7461	1036
878	7469	1028
879	7477	1019
880	7487	1011
881	7496	1002
882	7506	994
883	7516	986
884	7527	978
885	7535	969
886	7541	960
887	7551	952
888	7564	944
889	7572	935
890	7582	927
891	7590	919
892	7598	910
893	7604	901
894	7612	893
895	7619	884
896	7625	875
897	7632	866
898	7638	858
899	7645	849
900	7652	840
901	7659	832
902	7666	823
903	7675	815
904	7685	806
905	7696	798
906	7713	790
907	7728	783
908	7742	775
909	7751	766
910	7761	758
911	7769	749
912	7776	741
913	7783	732
914	7791	723
915	7797	715
916	7804	706
917	7811	697
918	7817	689
919	7824	680
920	7831	671
921	7838	663
922	7844	654
923	7851	645
924	7858	637
925	7865	628
926	7874	620
927	7883	611
928	7894	603
929	7904	594
930	7912	586
931	7923	578
932	7933	569
933	7942	561
934	7953	552
935	7963	544
936	7971	535
937	7977	527
938	7985	518
939	7994	510
940	8002	501
941	8008	493
942	8015	484
943	8021	475
944	8028	467
945	8035	458
946	8041	450
947	8048	441
948	8054	432
949	8061	424
950	8070	415
951	8081	407
952	8090	398
953	8102	390
954	8111	382
955	8122	373
956	8132	365
957	8141	356
958	8151	348
959	8157	339
960	8166	331
961	8173	322
962	8180	314
963	8187	305
964	8194	297
965	8201	288
966	8208	280
967	8215	271
968	8222	263
969	8228	254
970	8235	245
971	8242	237
972	8249	228
973	8255	220
974	8262	211
975	8269	203
976	8278	194
977	8289	186
978	8299	178
979	8309	169
980	8319	161
981	8331	152
982	8340	144
983	8351	135
984	8362	127
985	8369	118
986	8377	110
987	8384	101
988	8391	93
989	8398	84
990	8405	76
991	8412	67
992	8419	59
993	8426	50
994	8432	42
995	8439	33
996	8446	25
997	8452	16
998	8459	8
999	8466	0
